taxonomy,consequence,loss_type,slight,moderate,extensive,complete
CR/LFM+CDL+DUM/H2/IND,collapsed,structural,0,0,0,0.072380952
CR/LFM+CDL+DUM/H2/RES,collapsed,structural,0,0,0,0.072380952
CR/LFM+CDL+DUM/H3/COM,collapsed,structural,0,0,0,0.068761905
CR/LFM+CDL+DUM/H3/IND,collapsed,structural,0,0,0,0.068761905
CR/LFM+CDL+DUM/H3/RES,collapsed,structural,0,0,0,0.068761905
CR/LFM+CDL+DUM/H4/COM,collapsed,structural,0,0,0,0.065142857
CR/LFM+CDL+DUM/H4/IND,collapsed,structural,0,0,0,0.065142857
CR/LFM+CDL+DUM/H4/RES,collapsed,structural,0,0,0,0.065142857
CR/LFM+CDL+DUM/H5/COM,collapsed,structural,0,0,0,0.06152381
CR/LFM+CDL+DUM/H5/IND,collapsed,structural,0,0,0,0.06152381
CR/LFM+CDL+DUM/H5/RES,collapsed,structural,0,0,0,0.06152381
CR/LFM+CDL+DUM/H6/COM,collapsed,structural,0,0,0,0.057904762
CR/LFM+CDL+DUM/H6/IND,collapsed,structural,0,0,0,0.057904762
CR/LFM+CDL+DUM/H6/RES,collapsed,structural,0,0,0,0.057904762
CR/LFM+CDL+DUM/H7/COM,collapsed,structural,0,0,0,0.054285714
CR/LFM+CDL+DUM/H7/IND,collapsed,structural,0,0,0,0.054285714
CR/LFM+CDL+DUM/H7/RES,collapsed,structural,0,0,0,0.054285714
CR/LFM+CDL+DUM/H8/COM,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM/H8/IND,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM/H8/RES,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM/H9/COM,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM/H9/IND,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM/H9/RES,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM+VL100/H1/COM,collapsed,structural,0,0,0,0.076
CR/LFM+CDL+DUM+VL100/H1/IND,collapsed,structural,0,0,0,0.076
CR/LFM+CDL+DUM+VL100/H1/RES,collapsed,structural,0,0,0,0.076
CR/LFM+CDL+DUM+VL100/H10/COM,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM+VL100/H10/IND,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM+VL100/H10/RES,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM+VL100/H2/COM,collapsed,structural,0,0,0,0.072380952
CR/LFM+CDL+DUM+VL100/H2/IND,collapsed,structural,0,0,0,0.072380952
CR/LFM+CDL+DUM+VL100/H2/RES,collapsed,structural,0,0,0,0.072380952
CR/LFM+CDL+DUM+VL100/H3/COM,collapsed,structural,0,0,0,0.068761905
CR/LFM+CDL+DUM+VL100/H3/IND,collapsed,structural,0,0,0,0.068761905
CR/LFM+CDL+DUM+VL100/H3/RES,collapsed,structural,0,0,0,0.068761905
CR/LFM+CDL+DUM+VL100/H4/COM,collapsed,structural,0,0,0,0.065142857
CR/LFM+CDL+DUM+VL100/H4/IND,collapsed,structural,0,0,0,0.065142857
CR/LFM+CDL+DUM+VL100/H4/RES,collapsed,structural,0,0,0,0.065142857
CR/LFM+CDL+DUM+VL100/H5/COM,collapsed,structural,0,0,0,0.06152381
CR/LFM+CDL+DUM+VL100/H5/IND,collapsed,structural,0,0,0,0.06152381
CR/LFM+CDL+DUM+VL100/H5/RES,collapsed,structural,0,0,0,0.06152381
CR/LFM+CDL+DUM+VL100/H6/COM,collapsed,structural,0,0,0,0.057904762
CR/LFM+CDL+DUM+VL100/H6/IND,collapsed,structural,0,0,0,0.057904762
CR/LFM+CDL+DUM+VL100/H6/RES,collapsed,structural,0,0,0,0.057904762
CR/LFM+CDL+DUM+VL100/H7/COM,collapsed,structural,0,0,0,0.054285714
CR/LFM+CDL+DUM+VL100/H7/IND,collapsed,structural,0,0,0,0.054285714
CR/LFM+CDL+DUM+VL100/H7/RES,collapsed,structural,0,0,0,0.054285714
CR/LFM+CDL+DUM+VL100/H8/COM,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM+VL100/H8/IND,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM+VL100/H8/RES,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM+VL100/H9/COM,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM+VL100/H9/IND,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDL+DUM+VL100/H9/RES,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDM+DUL/H1/COM,collapsed,structural,0,0,0,0.09
CR/LFM+CDM+DUL/H1/IND,collapsed,structural,0,0,0,0.09
CR/LFM+CDM+DUL/H1/RES,collapsed,structural,0,0,0,0.09
CR/LFM+CDM+DUL/H10/COM,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL/H10/IND,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL/H10/RES,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL/H2/COM,collapsed,structural,0,0,0,0.085714286
CR/LFM+CDM+DUL/H2/IND,collapsed,structural,0,0,0,0.085714286
CR/LFM+CDM+DUL/H2/RES,collapsed,structural,0,0,0,0.085714286
CR/LFM+CDM+DUL/H3/COM,collapsed,structural,0,0,0,0.081428571
CR/LFM+CDM+DUL/H3/IND,collapsed,structural,0,0,0,0.081428571
CR/LFM+CDM+DUL/H3/RES,collapsed,structural,0,0,0,0.081428571
CR/LFM+CDM+DUL/H4/COM,collapsed,structural,0,0,0,0.077142857
CR/LFM+CDM+DUL/H4/IND,collapsed,structural,0,0,0,0.077142857
CR/LFM+CDM+DUL/H4/RES,collapsed,structural,0,0,0,0.077142857
CR/LFM+CDM+DUL/H5/COM,collapsed,structural,0,0,0,0.072857143
CR/LFM+CDM+DUL/H5/IND,collapsed,structural,0,0,0,0.072857143
CR/LFM+CDM+DUL/H5/RES,collapsed,structural,0,0,0,0.072857143
CR/LFM+CDM+DUL/H6/COM,collapsed,structural,0,0,0,0.068571429
CR/LFM+CDM+DUL/H6/IND,collapsed,structural,0,0,0,0.068571429
CR/LFM+CDM+DUL/H6/RES,collapsed,structural,0,0,0,0.068571429
CR/LFM+CDM+DUL/H7/COM,collapsed,structural,0,0,0,0.064285714
CR/LFM+CDM+DUL/H7/IND,collapsed,structural,0,0,0,0.064285714
CR/LFM+CDM+DUL/H7/RES,collapsed,structural,0,0,0,0.064285714
CR/LFM+CDM+DUL/H8/COM,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL/H8/IND,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL/H8/RES,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL/H9/COM,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL/H9/IND,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL/H9/RES,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL+VL100/H1/COM,collapsed,structural,0,0,0,0.09
CR/LFM+CDM+DUL+VL100/H1/IND,collapsed,structural,0,0,0,0.09
CR/LFM+CDM+DUL+VL100/H1/RES,collapsed,structural,0,0,0,0.09
CR/LFM+CDM+DUL+VL100/H10/COM,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL+VL100/H10/IND,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL+VL100/H10/RES,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL+VL100/H2/COM,collapsed,structural,0,0,0,0.085714286
CR/LFM+CDM+DUL+VL100/H2/IND,collapsed,structural,0,0,0,0.085714286
CR/LFM+CDM+DUL+VL100/H2/RES,collapsed,structural,0,0,0,0.085714286
CR/LFM+CDM+DUL+VL100/H3/COM,collapsed,structural,0,0,0,0.081428571
CR/LFM+CDM+DUL+VL100/H3/IND,collapsed,structural,0,0,0,0.081428571
CR/LFM+CDM+DUL+VL100/H3/RES,collapsed,structural,0,0,0,0.081428571
CR/LFM+CDM+DUL+VL100/H4/COM,collapsed,structural,0,0,0,0.077142857
CR/LFM+CDM+DUL+VL100/H4/IND,collapsed,structural,0,0,0,0.077142857
CR/LFM+CDM+DUL+VL100/H4/RES,collapsed,structural,0,0,0,0.077142857
CR/LFM+CDM+DUL+VL100/H5/COM,collapsed,structural,0,0,0,0.072857143
CR/LFM+CDM+DUL+VL100/H5/IND,collapsed,structural,0,0,0,0.072857143
CR/LFM+CDM+DUL+VL100/H5/RES,collapsed,structural,0,0,0,0.072857143
CR/LFM+CDM+DUL+VL100/H6/COM,collapsed,structural,0,0,0,0.068571429
CR/LFM+CDM+DUL+VL100/H6/IND,collapsed,structural,0,0,0,0.068571429
CR/LFM+CDM+DUL+VL100/H6/RES,collapsed,structural,0,0,0,0.068571429
CR/LFM+CDM+DUL+VL100/H7/COM,collapsed,structural,0,0,0,0.064285714
CR/LFM+CDM+DUL+VL100/H7/IND,collapsed,structural,0,0,0,0.064285714
CR/LFM+CDM+DUL+VL100/H7/RES,collapsed,structural,0,0,0,0.064285714
CR/LFM+CDM+DUL+VL100/H8/COM,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL+VL100/H8/IND,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL+VL100/H8/RES,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL+VL100/H9/COM,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL+VL100/H9/IND,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUL+VL100/H9/RES,collapsed,structural,0,0,0,0.06
CR/LFM+CDM+DUM/H1/COM,collapsed,structural,0,0,0,0.076
CR/LFM+CDM+DUM/H1/IND,collapsed,structural,0,0,0,0.076
CR/LFM+CDM+DUM/H1/RES,collapsed,structural,0,0,0,0.076
CR/LFM+CDM+DUM/H10/COM,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDM+DUM/H10/IND,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDM+DUM/H10/RES,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDM+DUM/H2/COM,collapsed,structural,0,0,0,0.072380952
CR/LFM+CDM+DUM/H2/IND,collapsed,structural,0,0,0,0.072380952
CR/LFM+CDM+DUM/H2/RES,collapsed,structural,0,0,0,0.072380952
CR/LFM+CDM+DUM/H3/COM,collapsed,structural,0,0,0,0.068761905
CR/LFM+CDM+DUM/H3/IND,collapsed,structural,0,0,0,0.068761905
CR/LFM+CDM+DUM/H3/RES,collapsed,structural,0,0,0,0.068761905
CR/LFM+CDM+DUM/H4/COM,collapsed,structural,0,0,0,0.065142857
CR/LFM+CDM+DUM/H4/IND,collapsed,structural,0,0,0,0.065142857
CR/LFM+CDM+DUM/H4/RES,collapsed,structural,0,0,0,0.065142857
CR/LFM+CDM+DUM/H5/COM,collapsed,structural,0,0,0,0.06152381
CR/LFM+CDM+DUM/H5/IND,collapsed,structural,0,0,0,0.06152381
CR/LFM+CDM+DUM/H5/RES,collapsed,structural,0,0,0,0.06152381
CR/LFM+CDM+DUM/H6/COM,collapsed,structural,0,0,0,0.057904762
CR/LFM+CDM+DUM/H6/IND,collapsed,structural,0,0,0,0.057904762
CR/LFM+CDM+DUM/H6/RES,collapsed,structural,0,0,0,0.057904762
CR/LFM+CDM+DUM/H7/COM,collapsed,structural,0,0,0,0.054285714
CR/LFM+CDM+DUM/H7/IND,collapsed,structural,0,0,0,0.054285714
CR/LFM+CDM+DUM/H7/RES,collapsed,structural,0,0,0,0.054285714
CR/LFM+CDM+DUM/H8/COM,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDM+DUM/H8/IND,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDM+DUM/H8/RES,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDM+DUM/H9/COM,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDM+DUM/H9/IND,collapsed,structural,0,0,0,0.050666667
CR/LFM+CDM+DUM/H9/RES,collapsed,structural,0,0,0,0.050666667
CR/LPB+DUH/H4/COM,collapsed,structural,0,0,0,0.065142857
CR/LPB+DUH/H4/IND,collapsed,structural,0,0,0,0.065142857
CR/LPB+DUH/H4/RES,collapsed,structural,0,0,0,0.065142857
CR/LPB+DUH/H5/COM,collapsed,structural,0,0,0,0.06152381
CR/LPB+DUH/H5/IND,collapsed,structural,0,0,0,0.06152381
CR/LPB+DUH/H5/RES,collapsed,structural,0,0,0,0.06152381
CR/LPB+DUH/H6/COM,collapsed,structural,0,0,0,0.057904762
CR/LPB+DUH/H6/IND,collapsed,structural,0,0,0,0.057904762
CR/LPB+DUH/H6/RES,collapsed,structural,0,0,0,0.057904762
CR/LPB+DUH/H7/COM,collapsed,structural,0,0,0,0.054285714
CR/LPB+DUH/H7/IND,collapsed,structural,0,0,0,0.054285714
CR/LPB+DUH/H7/RES,collapsed,structural,0,0,0,0.054285714
CR/LPB+DUH/H8/COM,collapsed,structural,0,0,0,0.050666667
CR/LPB+DUH/H8/IND,collapsed,structural,0,0,0,0.050666667
CR/LPB+DUH/H8/RES,collapsed,structural,0,0,0,0.050666667
CR/LPB+DUH/H9/COM,collapsed,structural,0,0,0,0.050666667
CR/LPB+DUH/H9/IND,collapsed,structural,0,0,0,0.050666667
CR/LPB+DUH/H9/RES,collapsed,structural,0,0,0,0.050666667
CR/LPB+DUL/H4/COM,collapsed,structural,0,0,0,0.085714286
CR/LPB+DUL/H4/IND,collapsed,structural,0,0,0,0.085714286
CR/LPB+DUL/H4/RES,collapsed,structural,0,0,0,0.085714286
CR/LPB+DUL/H5/COM,collapsed,structural,0,0,0,0.080952381
CR/LPB+DUL/H5/IND,collapsed,structural,0,0,0,0.080952381
CR/LPB+DUL/H5/RES,collapsed,structural,0,0,0,0.080952381
CR/LPB+DUL/H6/COM,collapsed,structural,0,0,0,0.076190476
CR/LPB+DUL/H6/IND,collapsed,structural,0,0,0,0.076190476
CR/LPB+DUL/H6/RES,collapsed,structural,0,0,0,0.076190476
CR/LPB+DUL/H7/COM,collapsed,structural,0,0,0,0.071428571
CR/LPB+DUL/H7/IND,collapsed,structural,0,0,0,0.071428571
CR/LPB+DUL/H7/RES,collapsed,structural,0,0,0,0.071428571
CR/LPB+DUL/H8/COM,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUL/H8/IND,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUL/H8/RES,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUL/H9/COM,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUL/H9/IND,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUL/H9/RES,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUL+VL100/H4/COM,collapsed,structural,0,0,0,0.085714286
CR/LPB+DUL+VL100/H4/IND,collapsed,structural,0,0,0,0.085714286
CR/LPB+DUL+VL100/H4/RES,collapsed,structural,0,0,0,0.085714286
CR/LPB+DUL+VL100/H5/COM,collapsed,structural,0,0,0,0.080952381
CR/LPB+DUL+VL100/H5/IND,collapsed,structural,0,0,0,0.080952381
CR/LPB+DUL+VL100/H5/RES,collapsed,structural,0,0,0,0.080952381
CR/LPB+DUL+VL100/H6/COM,collapsed,structural,0,0,0,0.076190476
CR/LPB+DUL+VL100/H6/IND,collapsed,structural,0,0,0,0.076190476
CR/LPB+DUL+VL100/H6/RES,collapsed,structural,0,0,0,0.076190476
CR/LPB+DUL+VL100/H7/COM,collapsed,structural,0,0,0,0.071428571
CR/LPB+DUL+VL100/H7/IND,collapsed,structural,0,0,0,0.071428571
CR/LPB+DUL+VL100/H7/RES,collapsed,structural,0,0,0,0.071428571
CR/LPB+DUL+VL100/H8/COM,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUL+VL100/H8/IND,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUL+VL100/H8/RES,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUL+VL100/H9/COM,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUL+VL100/H9/IND,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUL+VL100/H9/RES,collapsed,structural,0,0,0,0.066666667
CR/LPB+DUM/H4/COM,collapsed,structural,0,0,0,0.068571429
CR/LPB+DUM/H4/IND,collapsed,structural,0,0,0,0.068571429
CR/LPB+DUM/H4/RES,collapsed,structural,0,0,0,0.068571429
CR/LPB+DUM/H5/COM,collapsed,structural,0,0,0,0.064761905
CR/LPB+DUM/H5/IND,collapsed,structural,0,0,0,0.064761905
CR/LPB+DUM/H5/RES,collapsed,structural,0,0,0,0.064761905
CR/LPB+DUM/H6/COM,collapsed,structural,0,0,0,0.060952381
CR/LPB+DUM/H6/IND,collapsed,structural,0,0,0,0.060952381
CR/LPB+DUM/H6/RES,collapsed,structural,0,0,0,0.060952381
CR/LPB+DUM/H7/COM,collapsed,structural,0,0,0,0.057142857
CR/LPB+DUM/H7/IND,collapsed,structural,0,0,0,0.057142857
CR/LPB+DUM/H7/RES,collapsed,structural,0,0,0,0.057142857
CR/LPB+DUM/H8/COM,collapsed,structural,0,0,0,0.053333333
CR/LPB+DUM/H8/IND,collapsed,structural,0,0,0,0.053333333
CR/LPB+DUM/H8/RES,collapsed,structural,0,0,0,0.053333333
CR/LPB+DUM/H9/COM,collapsed,structural,0,0,0,0.053333333
CR/LPB+DUM/H9/IND,collapsed,structural,0,0,0,0.053333333
CR/LPB+DUM/H9/RES,collapsed,structural,0,0,0,0.053333333
CR/LPB+DUM+VL100/H4/COM,collapsed,structural,0,0,0,0.068571429
CR/LPB+DUM+VL100/H4/IND,collapsed,structural,0,0,0,0.068571429
CR/LPB+DUM+VL100/H4/RES,collapsed,structural,0,0,0,0.068571429
CR/LPB+DUM+VL100/H5/COM,collapsed,structural,0,0,0,0.064761905
CR/LPB+DUM+VL100/H5/IND,collapsed,structural,0,0,0,0.064761905
CR/LPB+DUM+VL100/H5/RES,collapsed,structural,0,0,0,0.064761905
CR/LPB+DUM+VL100/H6/COM,collapsed,structural,0,0,0,0.060952381
CR/LPB+DUM+VL100/H6/IND,collapsed,structural,0,0,0,0.060952381
CR/LPB+DUM+VL100/H6/RES,collapsed,structural,0,0,0,0.060952381
CR/LPB+DUM+VL100/H7/COM,collapsed,structural,0,0,0,0.057142857
CR/LPB+DUM+VL100/H7/IND,collapsed,structural,0,0,0,0.057142857
CR/LPB+DUM+VL100/H7/RES,collapsed,structural,0,0,0,0.057142857
CR/LPB+DUM+VL100/H8/COM,collapsed,structural,0,0,0,0.053333333
CR/LPB+DUM+VL100/H8/IND,collapsed,structural,0,0,0,0.053333333
CR/LPB+DUM+VL100/H8/RES,collapsed,structural,0,0,0,0.053333333
CR/LPB+DUM+VL100/H9/COM,collapsed,structural,0,0,0,0.053333333
CR/LPB+DUM+VL100/H9/IND,collapsed,structural,0,0,0,0.053333333
CR/LPB+DUM+VL100/H9/RES,collapsed,structural,0,0,0,0.053333333
CR/LWAL+CDH+DUH/H1/COM,collapsed,structural,0,0,0,0.054
CR/LWAL+CDH+DUH/H1/IND,collapsed,structural,0,0,0,0.054
CR/LWAL+CDH+DUH/H1/NSCA/COM,collapsed,structural,0,0,0,0.054
CR/LWAL+CDH+DUH/H1/NSCA/IND,collapsed,structural,0,0,0,0.054
CR/LWAL+CDH+DUH/H1/NSCA/RES,collapsed,structural,0,0,0,0.054
CR/LWAL+CDH+DUH/H1/RES,collapsed,structural,0,0,0,0.054
CR/LWAL+CDH+DUH/H10/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H10/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H10/NSCA/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H10/NSCA/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H10/NSCA/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H10/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H11/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H11/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H11/NSCA/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H11/NSCA/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H11/NSCA/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H11/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H12/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H12/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H12/NSCA/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H12/NSCA/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H12/NSCA/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H12/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H13/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H13/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H13/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H14/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H14/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H14/NSCA/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H14/NSCA/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H14/NSCA/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H14/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H15/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H15/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H15/NSCA/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H15/NSCA/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H15/NSCA/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H15/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H16/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H16/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H16/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H17/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H17/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H17/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H18/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H18/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H18/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H19/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H19/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H19/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H2/COM,collapsed,structural,0,0,0,0.051428571
CR/LWAL+CDH+DUH/H2/IND,collapsed,structural,0,0,0,0.051428571
CR/LWAL+CDH+DUH/H2/NSCA/COM,collapsed,structural,0,0,0,0.051428571
CR/LWAL+CDH+DUH/H2/NSCA/IND,collapsed,structural,0,0,0,0.051428571
CR/LWAL+CDH+DUH/H2/NSCA/RES,collapsed,structural,0,0,0,0.051428571
CR/LWAL+CDH+DUH/H2/RES,collapsed,structural,0,0,0,0.051428571
CR/LWAL+CDH+DUH/H20/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H20/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H20/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H25/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H25/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H25/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H3/COM,collapsed,structural,0,0,0,0.048857143
CR/LWAL+CDH+DUH/H3/IND,collapsed,structural,0,0,0,0.048857143
CR/LWAL+CDH+DUH/H3/NSCA/COM,collapsed,structural,0,0,0,0.048857143
CR/LWAL+CDH+DUH/H3/NSCA/IND,collapsed,structural,0,0,0,0.048857143
CR/LWAL+CDH+DUH/H3/NSCA/RES,collapsed,structural,0,0,0,0.048857143
CR/LWAL+CDH+DUH/H3/RES,collapsed,structural,0,0,0,0.048857143
CR/LWAL+CDH+DUH/H30/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H30/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H30/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H35/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H35/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H35/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H4/COM,collapsed,structural,0,0,0,0.046285714
CR/LWAL+CDH+DUH/H4/IND,collapsed,structural,0,0,0,0.046285714
CR/LWAL+CDH+DUH/H4/NSCA/COM,collapsed,structural,0,0,0,0.046285714
CR/LWAL+CDH+DUH/H4/NSCA/IND,collapsed,structural,0,0,0,0.046285714
CR/LWAL+CDH+DUH/H4/NSCA/RES,collapsed,structural,0,0,0,0.046285714
CR/LWAL+CDH+DUH/H4/RES,collapsed,structural,0,0,0,0.046285714
CR/LWAL+CDH+DUH/H40/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H40/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H40/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H45/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H45/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H45/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H5/COM,collapsed,structural,0,0,0,0.043714286
CR/LWAL+CDH+DUH/H5/IND,collapsed,structural,0,0,0,0.043714286
CR/LWAL+CDH+DUH/H5/NSCA/COM,collapsed,structural,0,0,0,0.043714286
CR/LWAL+CDH+DUH/H5/NSCA/IND,collapsed,structural,0,0,0,0.043714286
CR/LWAL+CDH+DUH/H5/NSCA/RES,collapsed,structural,0,0,0,0.043714286
CR/LWAL+CDH+DUH/H5/RES,collapsed,structural,0,0,0,0.043714286
CR/LWAL+CDH+DUH/H50/COM,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H50/IND,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H50/RES,collapsed,structural,0,0,0,0.036
CR/LWAL+CDH+DUH/H6/COM,collapsed,structural,0,0,0,0.041142857
CR/LWAL+CDH+DUH/H6/IND,collapsed,structural,0,0,0,0.041142857
CR/LWAL+CDH+DUH/H6/NSCA/COM,collapsed,structural,0,0,0,0.041142857
CR/LWAL+CDH+DUH/H6/NSCA/IND,collapsed,structural,0,0,0,0.041142857
CR/LWAL+CDH+DUH/H6/NSCA/RES,collapsed,structural,0,0,0,0.041142857
CR/LWAL+CDH+DUH/H6/RES,collapsed,structural,0,0,0,0.041142857
CR/LWAL+CDH+DUH/H7/COM,collapsed,structural,0,0,0,0.038571429
CR/LWAL+CDH+DUH/H7/IND,collapsed,structural,0,0,0,0.038571429
CR/LWAL+CDH+DUH/H7/NSCA/COM,collapsed,structural,0,0,0,0.038571429
